0:00	0.09
0:05	0.135
0:10	0.135
0:15	0.225
0:20	0.315
0:25	0.585
0:30	1.17
0:35	0.45
0:40	0.27
0:45	0.18
0:50	0.135
0:55	0.135
1:00	0.09
1:05	0.09
1:10	0.09
1:15	0.045
1:20	0.045
1:25	0.045
1:30	0.045
1:35	0.045
1:40	0.045
1:45	0.045
1:50	0.045
1:55	0.045
