	0:00	0.1
	0:05	0.15
	0:10	0.15
	0:15	0.25
	0:20	0.35
	0:25	0.65
	0:30	1.3
	0:35	0.5
	0:40	0.3
	0:45	0.2
	0:50	0.15
	0:55	0.15
	1:00	0.1
	1:05	0.1
	1:10	0.1
	1:15	0.05
	1:20	0.05
	1:25	0.05
	1:30	0.05
	1:35	0.05
	1:40	0.05
	1:45	0.05
	1:50	0.05
	1:55	0.05
