;NCDC hourly QCLCD data for PHILADELPHIA INTERNATIONAL AIRPORT (13739) 
;modifed Apr 29th storm by scaling the total from 4.81" to 2.95" (04/29/2014 12:00 to 05/01/2014  2:00)
;modified Jun 10th storm by scaling the total from 2.56" tp 1.95" and splitting the peak hour into an extra hour (06/10/2014 15:00 - 06/10/2014 17:00)
02/15/2014 14:00 0.02 13739
02/15/2014 17:00 0.02 13739
02/18/2014  4:00 0.07 13739
02/18/2014  5:00 0.05 13739
02/18/2014  6:00 0.07 13739
02/18/2014  7:00 0.02 13739
02/19/2014 11:00 0.17 13739
02/19/2014 12:00 0.19 13739
02/21/2014 15:00 0.10 13739
02/21/2014 16:00 0.01 13739
02/26/2014  8:00 0.01 13739
02/26/2014  9:00 0.01 13739
02/26/2014 10:00 0.03 13739
02/26/2014 11:00 0.03 13739
02/26/2014 12:00 0.01 13739
03/02/2014 17:00 0.01 13739
03/02/2014 18:00 0.02 13739
03/02/2014 19:00 0.01 13739
03/03/2014  1:00 0.02 13739
03/03/2014  2:00 0.05 13739
03/03/2014  3:00 0.06 13739
03/03/2014  4:00 0.02 13739
03/03/2014  5:00 0.02 13739
03/03/2014  6:00 0.04 13739
03/03/2014  7:00 0.02 13739
03/03/2014  8:00 0.03 13739
03/03/2014  9:00 0.05 13739
03/03/2014 10:00 0.02 13739
03/03/2014 11:00 0.01 13739
03/09/2014  5:00 0.01 13739
03/12/2014 17:00 0.01 13739
03/12/2014 19:00 0.13 13739
03/12/2014 20:00 0.12 13739
03/12/2014 21:00 0.02 13739
03/17/2014  3:00 0.04 13739
03/17/2014  4:00 0.04 13739
03/17/2014  5:00 0.03 13739
03/17/2014  6:00 0.03 13739
03/17/2014  7:00 0.01 13739
03/17/2014 11:00 0.01 13739
03/19/2014 13:00 0.01 13739
03/19/2014 14:00 0.01 13739
03/19/2014 15:00 0.03 13739
03/19/2014 16:00 0.07 13739
03/19/2014 17:00 0.07 13739
03/19/2014 18:00 0.01 13739
03/19/2014 19:00 0.07 13739
03/19/2014 20:00 0.31 13739
03/19/2014 21:00 0.07 13739
03/19/2014 22:00 0.02 13739
03/25/2014 19:00 0.01 13739
03/28/2014 11:00 0.02 13739
03/29/2014  9:00 0.05 13739
03/29/2014 10:00 0.08 13739
03/29/2014 11:00 0.06 13739
03/29/2014 12:00 0.05 13739
03/29/2014 13:00 0.17 13739
03/29/2014 14:00 0.18 13739
03/29/2014 15:00 0.08 13739
03/29/2014 16:00 0.04 13739
03/29/2014 17:00 0.02 13739
03/29/2014 18:00 0.06 13739
03/29/2014 19:00 0.15 13739
03/29/2014 20:00 0.31 13739
03/29/2014 21:00 0.06 13739
03/29/2014 22:00 0.31 13739
03/29/2014 23:00 0.09 13739
03/30/2014  0:00 0.01 13739
03/30/2014  7:00 0.01 13739
03/30/2014  8:00 0.01 13739
03/30/2014  9:00 0.19 13739
03/30/2014 10:00 0.14 13739
03/30/2014 11:00 0.14 13739
03/30/2014 12:00 0.03 13739
03/30/2014 13:00 0.02 13739
03/30/2014 14:00 0.02 13739
03/30/2014 15:00 0.12 13739
03/30/2014 16:00 0.17 13739
03/30/2014 21:00 0.02 13739
03/30/2014 22:00 0.02 13739
03/31/2014  0:00 0.01 13739
03/31/2014  6:00 0.01 13739
04/03/2014 20:00 0.01 13739
04/03/2014 21:00 0.01 13739
04/03/2014 22:00 0.01 13739
04/03/2014 23:00 0.02 13739
04/04/2014 23:00 0.02 13739
04/07/2014 12:00 0.01 13739
04/07/2014 13:00 0.01 13739
04/07/2014 16:00 0.04 13739
04/07/2014 17:00 0.16 13739
04/07/2014 18:00 0.11 13739
04/07/2014 19:00 0.02 13739
04/07/2014 20:00 0.01 13739
04/07/2014 23:00 0.01 13739
04/08/2014  0:00 0.01 13739
04/08/2014  1:00 0.01 13739
04/08/2014  2:00 0.01 13739
04/08/2014  3:00 0.06 13739
04/08/2014  4:00 0.04 13739
04/08/2014  5:00 0.05 13739
04/15/2014  3:00 0.02 13739
04/15/2014 10:00 0.06 13739
04/15/2014 11:00 0.15 13739
04/15/2014 12:00 0.01 13739
04/15/2014 16:00 0.05 13739
04/15/2014 17:00 0.06 13739
04/15/2014 18:00 0.07 13739
04/15/2014 19:00 0.09 13739
04/15/2014 20:00 0.09 13739
04/15/2014 21:00 0.06 13739
04/15/2014 22:00 0.06 13739
04/15/2014 23:00 0.04 13739
04/25/2014 19:00 0.03 13739
04/25/2014 20:00 0.05 13739
04/25/2014 22:00 0.01 13739
04/25/2014 23:00 0.22 13739
04/26/2014  0:00 0.18 13739
04/26/2014  1:00 0.01 13739
04/29/2014 12:00 0.01 13739
04/29/2014 15:00 0.01 13739
04/29/2014 16:00 0.01 13739
04/29/2014 18:00 0.07 13739
04/29/2014 19:00 0.04 13739
04/29/2014 21:00 0.02 13739
04/29/2014 22:00 0.01 13739
04/29/2014 23:00 0.01 13739
04/30/2014  0:00 0.07 13739
04/30/2014  1:00 0.18 13739
04/30/2014  2:00 0.10 13739
04/30/2014  3:00 0.02 13739
04/30/2014  4:00 0.02 13739
04/30/2014  5:00 0.05 13739
04/30/2014  6:00 0.01 13739
04/30/2014  7:00 0.01 13739
04/30/2014  8:00 0.10 13739
04/30/2014  9:00 0.05 13739
04/30/2014 10:00 0.14 13739
04/30/2014 11:00 0.07 13739
04/30/2014 12:00 0.10 13739
04/30/2014 13:00 0.34 13739
04/30/2014 14:00 0.24 13739
04/30/2014 15:00 0.01 13739
04/30/2014 16:00 0.35 13739
04/30/2014 17:00 0.37 13739
04/30/2014 18:00 0.19 13739
04/30/2014 19:00 0.16 13739
04/30/2014 20:00 0.10 13739
04/30/2014 21:00 0.02 13739
04/30/2014 22:00 0.05 13739
04/30/2014 23:00 0.01 13739
05/01/2014  2:00 0.01 13739
05/01/2014 21:00 0.02 13739
05/03/2014 21:00 0.09 13739
05/08/2014  4:00 0.01 13739
05/08/2014  5:00 0.02 13739
05/10/2014 22:00 0.01 13739
05/10/2014 23:00 0.09 13739
05/16/2014  8:00 0.09 13739
05/16/2014  9:00 0.29 13739
05/16/2014 10:00 0.19 13739
05/16/2014 11:00 0.16 13739
05/16/2014 12:00 0.25 13739
05/16/2014 13:00 0.32 13739
05/16/2014 14:00 0.16 13739
05/16/2014 15:00 0.08 13739
05/16/2014 16:00 0.03 13739
05/21/2014 12:00 0.01 13739
05/21/2014 22:00 0.03 13739
05/22/2014 16:00 0.03 13739
05/22/2014 17:00 0.02 13739
05/22/2014 20:00 0.03 13739
05/27/2014 18:00 0.27 13739
05/27/2014 19:00 0.08 13739
05/28/2014  9:00 0.04 13739
05/28/2014 12:00 0.36 13739
05/28/2014 13:00 0.16 13739
05/28/2014 14:00 0.02 13739
05/28/2014 15:00 0.03 13739
06/03/2014 16:00 0.01 13739
06/05/2014  3:00 0.02 13739
06/05/2014  4:00 0.04 13739
06/05/2014  5:00 0.18 13739
06/05/2014  6:00 0.19 13739
06/05/2014  7:00 0.02 13739
06/09/2014  2:00 0.01 13739
06/09/2014  3:00 0.11 13739
06/09/2014  5:00 0.09 13739
06/09/2014  6:00 0.09 13739
06/09/2014  7:00 0.01 13739
06/09/2014 17:00 0.01 13739
06/10/2014  6:00 0.02 13739
06/10/2014  7:00 0.01 13739
06/10/2014 15:00 0.47 13739
06/10/2014 16:00 0.33 13739
06/10/2014 17:00 0.77 13739
06/10/2014 18:00 0.38 13739
06/12/2014  0:00 0.06 13739
06/12/2014  1:00 0.03 13739
06/12/2014  2:00 0.02 13739
06/12/2014 12:00 0.01 13739
06/12/2014 13:00 0.01 13739
06/12/2014 14:00 0.08 13739
06/12/2014 15:00 0.06 13739
06/12/2014 16:00 0.01 13739
06/12/2014 20:00 0.03 13739
06/13/2014  0:00 0.01 13739
06/13/2014  2:00 0.01 13739
06/13/2014  4:00 0.01 13739
06/13/2014  5:00 0.10 13739
06/13/2014 16:00 0.34 13739
06/13/2014 17:00 0.07 13739
06/19/2014  2:00 0.46 13739
06/19/2014  3:00 0.03 13739
06/19/2014 15:00 0.02 13739
06/19/2014 16:00 0.02 13739
06/25/2014 23:00 0.42 13739
06/26/2014  0:00 0.22 13739
06/26/2014  1:00 0.07 13739
07/02/2014 20:00 0.20 13739
07/02/2014 21:00 0.01 13739
07/03/2014  2:00 0.04 13739
07/04/2014  0:00 0.05 13739
07/04/2014 10:00 0.03 13739
07/04/2014 11:00 0.01 13739
07/08/2014 20:00 0.14 13739
07/08/2014 21:00 0.03 13739
07/13/2014  9:00 0.05 13739
07/14/2014 18:00 0.05 13739
07/14/2014 19:00 0.06 13739
07/14/2014 20:00 0.91 13739
07/14/2014 21:00 0.16 13739
07/15/2014 17:00 0.60 13739
07/15/2014 18:00 0.14 13739
07/15/2014 19:00 0.05 13739
07/15/2014 21:00 0.01 13739
07/15/2014 23:00 0.01 13739
07/23/2014 20:00 0.01 13739
07/23/2014 21:00 0.04 13739
07/26/2014 13:00 0.22 13739
07/28/2014  0:00 1.25 13739
07/28/2014  1:00 0.18 13739
07/28/2014  2:00 0.05 13739
08/01/2014 15:00 0.08 13739
08/01/2014 16:00 0.10 13739
08/01/2014 17:00 0.01 13739
08/02/2014  1:00 0.01 13739
08/02/2014  2:00 0.05 13739
08/02/2014  3:00 0.12 13739
08/02/2014  4:00 0.11 13739
08/02/2014  5:00 0.06 13739
08/03/2014  0:00 0.01 13739
08/03/2014  2:00 0.01 13739
08/03/2014  3:00 0.01 13739
08/03/2014  4:00 0.10 13739
08/03/2014  5:00 0.08 13739
08/03/2014  6:00 0.03 13739
08/12/2014 12:00 0.02 13739
08/12/2014 13:00 0.13 13739
08/12/2014 14:00 0.20 13739
08/12/2014 15:00 0.11 13739
08/12/2014 16:00 0.07 13739
08/12/2014 17:00 0.10 13739
08/12/2014 18:00 0.05 13739
08/12/2014 19:00 0.17 13739
08/12/2014 20:00 0.09 13739
08/12/2014 22:00 0.06 13739
08/12/2014 23:00 0.04 13739
08/13/2014  0:00 0.04 13739
08/14/2014 20:00 0.25 13739
08/22/2014  2:00 0.01 13739
08/22/2014  4:00 0.07 13739
08/23/2014  9:00 0.06 13739
08/23/2014 10:00 0.10 13739
08/23/2014 14:00 0.05 13739
08/23/2014 15:00 0.01 13739
08/23/2014 17:00 0.03 13739
08/31/2014 18:00 0.53 13739
08/31/2014 19:00 0.39 13739
08/31/2014 20:00 0.06 13739
08/31/2014 22:00 0.04 13739
09/01/2014  0:00 0.09 13739
09/01/2014  1:00 0.01 13739
09/02/2014 20:00 0.18 13739
09/06/2014 20:00 0.01 13739
09/13/2014 13:00 0.06 13739
09/13/2014 14:00 0.22 13739
09/13/2014 15:00 0.05 13739
09/13/2014 16:00 0.03 13739
09/16/2014  5:00 0.12 13739
09/16/2014  6:00 0.08 13739
09/24/2014 23:00 0.01 13739
09/25/2014  0:00 0.03 13739
09/25/2014  1:00 0.06 13739
09/25/2014  2:00 0.08 13739
09/25/2014  3:00 0.13 13739
09/25/2014  4:00 0.10 13739
09/25/2014  5:00 0.03 13739
09/25/2014  6:00 0.14 13739
09/25/2014  7:00 0.05 13739
09/25/2014  8:00 0.09 13739
09/25/2014  9:00 0.08 13739
09/25/2014 10:00 0.05 13739
09/25/2014 14:00 0.01 13739
09/25/2014 15:00 0.07 13739
10/04/2014  0:00 0.06 13739
10/04/2014  1:00 0.02 13739
10/04/2014  2:00 0.05 13739
10/04/2014  3:00 0.07 13739
10/04/2014  8:00 0.01 13739
10/04/2014  9:00 0.02 13739
10/07/2014 21:00 0.03 13739
10/07/2014 22:00 0.17 13739
10/07/2014 23:00 0.03 13739
10/08/2014  0:00 0.15 13739
10/11/2014  2:00 0.01 13739
10/11/2014  3:00 0.01 13739
10/11/2014  4:00 0.02 13739
10/11/2014  5:00 0.02 13739
10/11/2014  6:00 0.07 13739
10/11/2014  7:00 0.14 13739
10/11/2014  8:00 0.10 13739
10/11/2014  9:00 0.11 13739
10/13/2014 15:00 0.01 13739
10/13/2014 16:00 0.01 13739
10/15/2014 10:00 0.01 13739
10/15/2014 11:00 0.03 13739
10/15/2014 14:00 0.02 13739
10/15/2014 15:00 0.36 13739
10/15/2014 16:00 0.13 13739
10/15/2014 18:00 0.02 13739
10/15/2014 19:00 0.03 13739
10/15/2014 20:00 0.04 13739
10/15/2014 21:00 0.01 13739
10/15/2014 22:00 0.01 13739
10/16/2014  1:00 0.05 13739
10/16/2014  2:00 0.12 13739
10/16/2014  3:00 0.03 13739
10/16/2014  4:00 0.04 13739
10/22/2014  5:00 0.03 13739
10/22/2014 10:00 0.02 13739
10/22/2014 11:00 0.08 13739
10/22/2014 12:00 0.08 13739
10/22/2014 13:00 0.10 13739
10/22/2014 14:00 0.02 13739
10/22/2014 18:00 0.01 13739
10/22/2014 19:00 0.01 13739
10/22/2014 20:00 0.04 13739
10/22/2014 21:00 0.03 13739
10/23/2014  0:00 0.02 13739
10/23/2014  6:00 0.01 13739
10/23/2014  7:00 0.04 13739
10/29/2014 16:00 0.03 13739
11/01/2014  5:00 0.09 13739
11/01/2014  6:00 0.08 13739
11/01/2014  7:00 0.20 13739
11/01/2014  8:00 0.06 13739
11/01/2014  9:00 0.01 13739
11/01/2014 10:00 0.10 13739
11/01/2014 11:00 0.13 13739
11/01/2014 12:00 0.18 13739
11/01/2014 13:00 0.04 13739
11/01/2014 14:00 0.02 13739
11/01/2014 15:00 0.01 13739
11/06/2014  0:00 0.01 13739
11/06/2014  1:00 0.01 13739
11/06/2014  2:00 0.02 13739
11/06/2014  3:00 0.02 13739
11/06/2014  4:00 0.03 13739
11/06/2014  5:00 0.09 13739
11/06/2014  6:00 0.06 13739
11/06/2014  7:00 0.03 13739
11/06/2014  8:00 0.05 13739
11/06/2014  9:00 0.04 13739
11/06/2014 10:00 0.02 13739
11/06/2014 12:00 0.01 13739
11/06/2014 17:00 0.05 13739
11/06/2014 18:00 0.08 13739
11/06/2014 19:00 0.01 13739
11/13/2014 20:00 0.02 13739
11/13/2014 21:00 0.07 13739
11/13/2014 22:00 0.05 13739
11/13/2014 23:00 0.01 13739
11/14/2014  0:00 0.01 13739
11/16/2014 19:00 0.01 13739
11/16/2014 20:00 0.07 13739
11/16/2014 22:00 0.01 13739
11/17/2014  2:00 0.07 13739
11/17/2014  3:00 0.07 13739
11/17/2014  4:00 0.12 13739
11/17/2014  5:00 0.07 13739
11/17/2014  6:00 0.02 13739
11/17/2014  7:00 0.02 13739
11/17/2014  8:00 0.01 13739
11/17/2014 10:00 0.03 13739
11/17/2014 11:00 0.04 13739
11/17/2014 12:00 0.03 13739
11/17/2014 13:00 0.15 13739
11/17/2014 14:00 0.31 13739
11/17/2014 15:00 0.02 13739
11/17/2014 16:00 0.05 13739
11/17/2014 17:00 0.03 13739
11/17/2014 20:00 0.01 13739
11/24/2014  2:00 0.15 13739
11/24/2014  3:00 0.18 13739
11/24/2014  4:00 0.02 13739
11/24/2014  6:00 0.02 13739
11/26/2014  7:00 0.07 13739
11/26/2014  8:00 0.08 13739
11/26/2014  9:00 0.12 13739
11/26/2014 10:00 0.11 13739
11/26/2014 11:00 0.10 13739
11/26/2014 12:00 0.14 13739
11/26/2014 13:00 0.14 13739
11/26/2014 14:00 0.05 13739
11/26/2014 15:00 0.05 13739
11/26/2014 16:00 0.02 13739
11/26/2014 17:00 0.01 13739
11/26/2014 18:00 0.02 13739
11/26/2014 19:00 0.03 13739
11/26/2014 20:00 0.01 13739
12/01/2014 17:00 0.02 13739
12/01/2014 19:00 0.01 13739
12/01/2014 20:00 0.02 13739
12/02/2014 10:00 0.03 13739
12/02/2014 11:00 0.03 13739
12/02/2014 12:00 0.01 13739
12/02/2014 13:00 0.02 13739
12/02/2014 15:00 0.01 13739
12/02/2014 22:00 0.02 13739
12/02/2014 23:00 0.04 13739
12/03/2014  0:00 0.04 13739
12/03/2014  1:00 0.01 13739
12/03/2014  7:00 0.02 13739
12/03/2014  9:00 0.01 13739
12/03/2014 13:00 0.03 13739
12/03/2014 14:00 0.04 13739
12/05/2014 20:00 0.01 13739
12/05/2014 21:00 0.01 13739
12/05/2014 22:00 0.02 13739
12/05/2014 23:00 0.02 13739
12/06/2014  0:00 0.01 13739
12/06/2014  1:00 0.07 13739
12/06/2014 11:00 0.03 13739
12/06/2014 12:00 0.12 13739
12/06/2014 13:00 0.10 13739
12/06/2014 14:00 0.17 13739
12/06/2014 15:00 0.04 13739
12/06/2014 16:00 0.05 13739
12/06/2014 17:00 0.04 13739
12/06/2014 18:00 0.10 13739
12/06/2014 19:00 0.06 13739
12/06/2014 20:00 0.05 13739
12/06/2014 21:00 0.03 13739
12/06/2014 22:00 0.08 13739
12/06/2014 23:00 0.07 13739
12/07/2014  0:00 0.01 13739
12/09/2014  1:00 0.01 13739
12/09/2014  2:00 0.18 13739
12/09/2014  3:00 0.17 13739
12/09/2014  4:00 0.13 13739
12/09/2014  5:00 0.04 13739
12/09/2014  6:00 0.01 13739
12/09/2014  7:00 0.01 13739
12/09/2014  8:00 0.02 13739
12/09/2014 12:00 0.03 13739
