0:00	0.96
0:05	1.44
0:10	1.44
0:15	2.4
0:20	3.36
0:25	6.24
0:30	12.48
0:35	4.8
0:40	2.88
0:45	1.92
0:50	1.44
0:55	1.44
1:00	0.96
1:05	0.96
1:10	0.96
1:15	0.48
1:20	0.48
1:25	0.48
1:30	0.48
1:35	0.48
1:40	0.48
1:45	0.48
1:50	0.48
1:55	0.48
